,change,temp,adm0,response
8,27.005962642230074,35.26057408799441,Nigeria,transit
9,26.188189931978993,35.81363282515485,Nigeria,transit
10,25.370417221727912,36.366691562315296,Nigeria,transit
11,24.552644511476828,36.91975029947574,Nigeria,transit
12,23.734871801225744,37.472809036636185,Nigeria,transit
13,22.917099090974663,38.02586777379663,Nigeria,transit
14,22.099326380723582,38.578926510957075,Nigeria,transit
15,21.281553670472498,39.131985248117516,Nigeria,transit
16,20.463780960221417,39.68504398527796,Nigeria,transit
17,19.646008249970336,40.238102722438406,Nigeria,transit
18,18.828235539719252,40.791161459598854,Nigeria,transit
19,18.01046282946817,41.344220196759295,Nigeria,transit
0,-3.2793002248148664,27.17003448664797,Brazil,grocery_pharmacy
1,-3.011231446748738,27.9213047368581,Brazil,grocery_pharmacy
2,-2.7431626686826096,28.67257498706823,Brazil,grocery_pharmacy
3,-2.475093890616481,29.423845237278364,Brazil,grocery_pharmacy
4,-2.207025112550353,30.175115487488494,Brazil,grocery_pharmacy
5,-1.9389563344842244,30.926385737698624,Brazil,grocery_pharmacy
6,-1.6708875564180958,31.677655987908754,Brazil,grocery_pharmacy
7,-1.4028187783519674,32.42892623811888,Brazil,grocery_pharmacy
8,-1.134750000285839,33.18019648832902,Brazil,grocery_pharmacy
9,-0.8666812222197107,33.93146673853914,Brazil,grocery_pharmacy
10,-0.5986124441535823,34.68273698874928,Brazil,grocery_pharmacy
11,-0.3305436660874539,35.4340072389594,Brazil,grocery_pharmacy
12,-0.06247488802132506,36.185277489169536,Brazil,grocery_pharmacy
13,0.20559389004480333,36.93654773937966,Brazil,grocery_pharmacy
14,0.4736626681109317,37.687817989589796,Brazil,grocery_pharmacy
15,0.7417314461770601,38.43908823979993,Brazil,grocery_pharmacy
16,1.0098002242431885,39.190358490010055,Brazil,grocery_pharmacy
17,1.277869002309317,39.94162874022019,Brazil,grocery_pharmacy
18,1.545937780375445,40.69289899043032,Brazil,grocery_pharmacy
19,1.8140065584415739,41.44416924064045,Brazil,grocery_pharmacy
0,0.25029185757644257,22.20951997316805,France,grocery_pharmacy
1,0.03899941898177861,23.037058338720122,France,grocery_pharmacy
2,-0.17229301961288557,23.8645967042722,France,grocery_pharmacy
3,-0.38358545820754997,24.69213506982427,France,grocery_pharmacy
4,-0.5948778968022139,25.519673435376347,France,grocery_pharmacy
5,-0.8061703353968782,26.34721180092842,France,grocery_pharmacy
6,-1.0174627739915425,27.174750166480493,France,grocery_pharmacy
7,-1.2287552125862067,28.00228853203257,France,grocery_pharmacy
8,-1.4400476511808709,28.829826897584642,France,grocery_pharmacy
9,-1.651340089775535,29.657365263136718,France,grocery_pharmacy
10,-1.8626325283701992,30.48490362868879,France,grocery_pharmacy
11,-2.073924966964863,31.312441994240864,France,grocery_pharmacy
12,-2.2852174055595276,32.13998035979294,France,grocery_pharmacy
13,-2.496509844154192,32.967518725345016,France,grocery_pharmacy
14,-2.7078022827488564,33.79505709089709,France,grocery_pharmacy
15,-2.9190947213435203,34.62259545644916,France,grocery_pharmacy
16,-3.1303871599381843,35.450133822001234,France,grocery_pharmacy
17,-3.341679598532849,36.27767218755331,France,grocery_pharmacy
18,-3.5529720371275126,37.10521055310539,France,grocery_pharmacy
19,-3.764264475722177,37.93274891865746,France,grocery_pharmacy
0,-1.0924643258883515,19.090580205336305,India,grocery_pharmacy
1,-1.5797115478717538,20.608683974934475,India,grocery_pharmacy
2,-2.0669587698551557,22.12678774453265,India,grocery_pharmacy
3,-2.554205991838558,23.64489151413082,India,grocery_pharmacy
4,-3.0414532138219603,25.16299528372899,India,grocery_pharmacy
5,-3.528700435805362,26.681099053327163,India,grocery_pharmacy
6,-4.0159476577887645,28.199202822925333,India,grocery_pharmacy
7,-4.503194879772167,29.717306592523506,India,grocery_pharmacy
8,-4.990442101755568,31.235410362121677,India,grocery_pharmacy
9,-5.4776893237389706,32.75351413171985,India,grocery_pharmacy
10,-5.964936545722372,34.271617901318024,India,grocery_pharmacy
11,-6.452183767705774,35.789721670916194,India,grocery_pharmacy
12,-6.939430989689177,37.307825440514364,India,grocery_pharmacy
13,-7.426678211672579,38.825929210112534,India,grocery_pharmacy
14,-7.913925433655981,40.344032979710704,India,grocery_pharmacy
15,-8.401172655639382,41.862136749308874,India,grocery_pharmacy
16,-8.888419877622784,43.380240518907044,India,grocery_pharmacy
17,-9.375667099606188,44.898344288505214,India,grocery_pharmacy
18,-9.862914321589589,46.41644805810339,India,grocery_pharmacy
19,-10.350161543572991,47.93455182770156,India,grocery_pharmacy
0,0.626670834548742,21.17821810538312,Turkey,grocery_pharmacy
1,0.8518059658008439,22.283109503374217,Turkey,grocery_pharmacy
2,1.076941097052946,23.388000901365313,Turkey,grocery_pharmacy
3,1.3020762283050482,24.492892299356413,Turkey,grocery_pharmacy
4,1.5272113595571504,25.59778369734751,Turkey,grocery_pharmacy
5,1.7523464908092523,26.702675095338606,Turkey,grocery_pharmacy
6,1.9774816220613545,27.807566493329702,Turkey,grocery_pharmacy
7,2.202616753313457,28.9124578913208,Turkey,grocery_pharmacy
8,2.427751884565559,30.017349289311895,Turkey,grocery_pharmacy
9,2.6528870158176607,31.12224068730299,Turkey,grocery_pharmacy
10,2.8780221470697627,32.22713208529409,Turkey,grocery_pharmacy
11,3.1031572783218646,33.332023483285184,Turkey,grocery_pharmacy
12,3.328292409573967,34.43691488127628,Turkey,grocery_pharmacy
13,3.5534275408260694,35.541806279267384,Turkey,grocery_pharmacy
14,3.7785626720781713,36.64669767725848,Turkey,grocery_pharmacy
15,4.003697803330273,37.751589075249576,Turkey,grocery_pharmacy
16,4.228832934582376,38.85648047324067,Turkey,grocery_pharmacy
17,4.453968065834478,39.96137187123177,Turkey,grocery_pharmacy
18,4.6791031970865795,41.066263269222866,Turkey,grocery_pharmacy
19,4.904238328338682,42.17115466721396,Turkey,grocery_pharmacy
0,2.901314760778793,22.3887370442807,United States,grocery_pharmacy
1,2.6275217812477765,23.562562691133863,United States,grocery_pharmacy
2,2.3537288017167595,24.736388337987023,United States,grocery_pharmacy
3,2.0799358221857425,25.910213984840187,United States,grocery_pharmacy
4,1.8061428426547257,27.084039631693347,United States,grocery_pharmacy
5,1.532349863123709,28.25786527854651,United States,grocery_pharmacy
6,1.258556883592692,29.43169092539967,United States,grocery_pharmacy
7,0.9847639040616751,30.605516572252835,United States,grocery_pharmacy
8,0.7109709245306584,31.779342219106,United States,grocery_pharmacy
9,0.43717794499964163,32.95316786595916,United States,grocery_pharmacy
10,0.16338496546862488,34.12699351281232,United States,grocery_pharmacy
11,-0.11040801406239187,35.30081915966548,United States,grocery_pharmacy
12,-0.38420099359340915,36.47464480651865,United States,grocery_pharmacy
13,-0.657993973124426,37.64847045337181,United States,grocery_pharmacy
14,-0.9317869526554425,38.822296100224975,United States,grocery_pharmacy
15,-1.2055799321864593,39.996121747078135,United States,grocery_pharmacy
16,-1.479372911717476,41.169947393931295,United States,grocery_pharmacy
17,-1.7531658912484933,42.343773040784455,United States,grocery_pharmacy
18,-2.0269588707795094,43.517598687637616,United States,grocery_pharmacy
19,-2.300751850310527,44.69142433449078,United States,grocery_pharmacy
0,41.42240420677076,30.83610419071085,Nigeria,grocery_pharmacy
1,37.716147771918735,31.389162927871293,Nigeria,grocery_pharmacy
2,34.00989133706671,31.942221665031738,Nigeria,grocery_pharmacy
3,30.30363490221469,32.49528040219218,Nigeria,grocery_pharmacy
4,26.597378467362674,33.04833913935263,Nigeria,grocery_pharmacy
5,22.89112203251065,33.60139787651307,Nigeria,grocery_pharmacy
6,19.18486559765863,34.15445661367352,Nigeria,grocery_pharmacy
7,15.478609162806608,34.70751535083396,Nigeria,grocery_pharmacy
8,11.772352727954587,35.26057408799441,Nigeria,grocery_pharmacy
9,8.066096293102568,35.81363282515485,Nigeria,grocery_pharmacy
10,4.359839858250548,36.366691562315296,Nigeria,grocery_pharmacy
11,0.653583423398528,36.91975029947574,Nigeria,grocery_pharmacy
12,-3.052673011453498,37.472809036636185,Nigeria,grocery_pharmacy
13,-6.758929446305519,38.02586777379663,Nigeria,grocery_pharmacy
14,-10.46518588115754,38.578926510957075,Nigeria,grocery_pharmacy
15,-14.171442316009559,39.131985248117516,Nigeria,grocery_pharmacy
16,-17.877698750861576,39.68504398527796,Nigeria,grocery_pharmacy
17,-21.583955185713606,40.238102722438406,Nigeria,grocery_pharmacy
18,-25.29021162056562,40.791161459598854,Nigeria,grocery_pharmacy
19,-28.996468055417644,41.344220196759295,Nigeria,grocery_pharmacy
0,-1.9251855975569694,27.17003448664797,Brazil,retail
1,-1.726072163025237,27.9213047368581,Brazil,retail
2,-1.5269587284935042,28.67257498706823,Brazil,retail
3,-1.3278452939617715,29.423845237278364,Brazil,retail
4,-1.128731859430039,30.175115487488494,Brazil,retail
5,-0.9296184248983064,30.926385737698624,Brazil,retail
6,-0.7305049903665736,31.677655987908754,Brazil,retail
7,-0.531391555834841,32.42892623811888,Brazil,retail
8,-0.3322781213031084,33.18019648832902,Brazil,retail
9,-0.13316468677137583,33.93146673853914,Brazil,retail
10,0.06594874776035675,34.68273698874928,Brazil,retail
11,0.26506218229208933,35.4340072389594,Brazil,retail
12,0.4641756168238223,36.185277489169536,Brazil,retail
13,0.6632890513555548,36.93654773937966,Brazil,retail
14,0.8624024858872874,37.687817989589796,Brazil,retail
15,1.06151592041902,38.43908823979993,Brazil,retail
16,1.2606293549507526,39.190358490010055,Brazil,retail
17,1.4597427894824855,39.94162874022019,Brazil,retail
18,1.6588562240142177,40.69289899043032,Brazil,retail
19,1.8579696585459506,41.44416924064045,Brazil,retail
0,3.692211310105732,22.20951997316805,France,retail
1,2.9741530077491185,23.037058338720122,France,retail
2,2.256094705392505,23.8645967042722,France,retail
3,1.5380364030358904,24.69213506982427,France,retail
4,0.8199781006792772,25.519673435376347,France,retail
5,0.10191979832266407,26.34721180092842,France,retail
6,-0.6161385040339504,27.174750166480493,France,retail
7,-1.3341968063905638,28.00228853203257,France,retail
8,-2.052255108747177,28.829826897584642,France,retail
9,-2.770313411103791,29.657365263136718,France,retail
10,-3.4883717134604044,30.48490362868879,France,retail
11,-4.206430015817018,31.312441994240864,France,retail
12,-4.9244883181736325,32.13998035979294,France,retail
13,-5.642546620530245,32.967518725345016,France,retail
14,-6.360604922886859,33.79505709089709,France,retail
15,-7.0786632252434725,34.62259545644916,France,retail
16,-7.796721527600086,35.450133822001234,France,retail
17,-8.514779829956701,36.27767218755331,France,retail
18,-9.232838132313313,37.10521055310539,France,retail
19,-9.950896434669929,37.93274891865746,France,retail
0,0.07072911147048977,19.090580205336305,India,retail
1,-0.41125644358972746,20.608683974934475,India,retail
2,-0.8932419986499451,22.12678774453265,India,retail
3,-1.3752275537101633,23.64489151413082,India,retail
4,-1.8572131087703814,25.16299528372899,India,retail
5,-2.339198663830599,26.681099053327163,India,retail
6,-2.821184218890817,28.199202822925333,India,retail
7,-3.303169773951035,29.717306592523506,India,retail
8,-3.7851553290112525,31.235410362121677,India,retail
9,-4.267140884071471,32.75351413171985,India,retail
10,-4.749126439131688,34.271617901318024,India,retail
11,-5.231111994191906,35.789721670916194,India,retail
12,-5.713097549252124,37.307825440514364,India,retail
13,-6.195083104312342,38.825929210112534,India,retail
14,-6.67706865937256,40.344032979710704,India,retail
15,-7.159054214432778,41.862136749308874,India,retail
16,-7.641039769492996,43.380240518907044,India,retail
17,-8.123025324553215,44.898344288505214,India,retail
18,-8.605010879613431,46.41644805810339,India,retail
19,-9.08699643467365,47.93455182770156,India,retail
0,1.1621701806196798,21.17821810538312,Turkey,retail
1,1.2724999471436882,22.283109503374217,Turkey,retail
2,1.3828297136676966,23.388000901365313,Turkey,retail
3,1.493159480191705,24.492892299356413,Turkey,retail
4,1.6034892467157134,25.59778369734751,Turkey,retail
5,1.7138190132397217,26.702675095338606,Turkey,retail
6,1.8241487797637301,27.807566493329702,Turkey,retail
7,1.9344785462877385,28.9124578913208,Turkey,retail
8,2.044808312811747,30.017349289311895,Turkey,retail
9,2.1551380793357553,31.12224068730299,Turkey,retail
10,2.2654678458597637,32.22713208529409,Turkey,retail
11,2.375797612383772,33.332023483285184,Turkey,retail
12,2.486127378907781,34.43691488127628,Turkey,retail
13,2.5964571454317893,35.541806279267384,Turkey,retail
14,2.7067869119557977,36.64669767725848,Turkey,retail
15,2.817116678479806,37.751589075249576,Turkey,retail
16,2.9274464450038145,38.85648047324067,Turkey,retail
17,3.037776211527823,39.96137187123177,Turkey,retail
18,3.1481059780518312,41.066263269222866,Turkey,retail
19,3.2584357445758396,42.17115466721396,Turkey,retail
0,0.6682936773396715,22.3887370442807,United States,retail
1,0.5020562445488337,23.562562691133863,United States,retail
2,0.3358188117579959,24.736388337987023,United States,retail
3,0.16958137896715786,25.910213984840187,United States,retail
4,0.003343946176320056,27.084039631693347,United States,retail
5,-0.16289348661451786,28.25786527854651,United States,retail
6,-0.32913091940535577,29.43169092539967,United States,retail
7,-0.4953683521961937,30.605516572252835,United States,retail
8,-0.6616057849870315,31.779342219106,United States,retail
9,-0.8278432177778694,32.95316786595916,United States,retail
10,-0.9940806505687072,34.12699351281232,United States,retail
11,-1.160318083359545,35.30081915966548,United States,retail
12,-1.3265555161503833,36.47464480651865,United States,retail
13,-1.492792948941221,37.64847045337181,United States,retail
14,-1.6590303817320589,38.822296100224975,United States,retail
15,-1.8252678145228967,39.996121747078135,United States,retail
16,-1.9915052473137345,41.169947393931295,United States,retail
17,-2.1577426801045725,42.343773040784455,United States,retail
18,-2.32398011289541,43.517598687637616,United States,retail
19,-2.4902175456862485,44.69142433449078,United States,retail
0,26.389431377312924,30.83610419071085,Nigeria,retail
1,24.90283353071408,31.389162927871293,Nigeria,retail
2,23.416235684115236,31.942221665031738,Nigeria,retail
3,21.929637837516395,32.49528040219218,Nigeria,retail
4,20.443039990917555,33.04833913935263,Nigeria,retail
5,18.95644214431871,33.60139787651307,Nigeria,retail
6,17.469844297719867,34.15445661367352,Nigeria,retail
7,15.983246451121026,34.70751535083396,Nigeria,retail
8,14.496648604522186,35.26057408799441,Nigeria,retail
9,13.010050757923343,35.81363282515485,Nigeria,retail
10,11.523452911324501,36.366691562315296,Nigeria,retail
11,10.03685506472566,36.91975029947574,Nigeria,retail
12,8.550257218126816,37.472809036636185,Nigeria,retail
13,7.063659371527974,38.02586777379663,Nigeria,retail
14,5.577061524929132,38.578926510957075,Nigeria,retail
15,4.0904636783302895,39.131985248117516,Nigeria,retail
16,2.603865831731449,39.68504398527796,Nigeria,retail
17,1.1172679851326048,40.238102722438406,Nigeria,retail
18,-0.3693298614662357,40.791161459598854,Nigeria,retail
19,-1.8559277080650798,41.344220196759295,Nigeria,retail
0,9.362179817587332,27.17003448664797,Brazil,parks
1,8.407024448619417,27.9213047368581,Brazil,parks
2,7.451869079651506,28.67257498706823,Brazil,parks
3,6.496713710683593,29.423845237278364,Brazil,parks
4,5.541558341715681,30.175115487488494,Brazil,parks
5,4.586402972747768,30.926385737698624,Brazil,parks
6,3.631247603779855,31.677655987908754,Brazil,parks
7,2.6760922348119425,32.42892623811888,Brazil,parks
8,1.7209368658440303,33.18019648832902,Brazil,parks
9,0.7657814968761179,33.93146673853914,Brazil,parks
10,-0.18937387209179452,34.68273698874928,Brazil,parks
11,-1.144529241059707,35.4340072389594,Brazil,parks
12,-2.0996846100276207,36.185277489169536,Brazil,parks
13,-3.0548399789955334,36.93654773937966,Brazil,parks
14,-4.009995347963446,37.687817989589796,Brazil,parks
15,-4.965150716931358,38.43908823979993,Brazil,parks
16,-5.920306085899271,39.190358490010055,Brazil,parks
17,-6.875461454867184,39.94162874022019,Brazil,parks
18,-7.830616823835094,40.69289899043032,Brazil,parks
19,-8.785772192803009,41.44416924064045,Brazil,parks
0,64.83897494303143,22.20951997316805,France,parks
1,62.94711498611767,23.037058338720122,France,parks
2,61.05525502920391,23.8645967042722,France,parks
3,59.16339507229016,24.69213506982427,France,parks
4,57.271535115376395,25.519673435376347,France,parks
5,55.37967515846264,26.34721180092842,France,parks
6,53.487815201548884,27.174750166480493,France,parks
7,51.59595524463512,28.00228853203257,France,parks
8,49.704095287721366,28.829826897584642,France,parks
9,47.81223533080761,29.657365263136718,France,parks
10,45.920375373893854,30.48490362868879,France,parks
11,44.02851541698009,31.312441994240864,France,parks
12,42.136655460066336,32.13998035979294,France,parks
13,40.244795503152574,32.967518725345016,France,parks
14,38.35293554623882,33.79505709089709,France,parks
15,36.46107558932506,34.62259545644916,France,parks
16,34.5692156324113,35.450133822001234,France,parks
17,32.677355675497544,36.27767218755331,France,parks
18,30.78549571858379,37.10521055310539,France,parks
19,28.893635761670026,37.93274891865746,France,parks
0,12.677091628187037,19.090580205336305,India,parks
1,12.164986395992017,20.608683974934475,India,parks
2,11.652881163796994,22.12678774453265,India,parks
3,11.140775931601972,23.64489151413082,India,parks
4,10.62867069940695,25.16299528372899,India,parks
5,10.116565467211927,26.681099053327163,India,parks
6,9.604460235016905,28.199202822925333,India,parks
7,9.092355002821883,29.717306592523506,India,parks
8,8.58024977062686,31.235410362121677,India,parks
9,8.06814453843184,32.75351413171985,India,parks
10,7.556039306236817,34.271617901318024,India,parks
11,7.043934074041795,35.789721670916194,India,parks
12,6.531828841846773,37.307825440514364,India,parks
13,6.01972360965175,38.825929210112534,India,parks
14,5.507618377456728,40.344032979710704,India,parks
15,4.9955131452617065,41.862136749308874,India,parks
16,4.483407913066685,43.380240518907044,India,parks
17,3.971302680871662,44.898344288505214,India,parks
18,3.4591974486766404,46.41644805810339,India,parks
19,2.947092216481618,47.93455182770156,India,parks
0,2.208081512242315,21.17821810538312,Turkey,parks
1,1.9368226915059195,22.283109503374217,Turkey,parks
2,1.6655638707695237,23.388000901365313,Turkey,parks
3,1.3943050500331275,24.492892299356413,Turkey,parks
4,1.1230462292967318,25.59778369734751,Turkey,parks
5,0.8517874085603361,26.702675095338606,Turkey,parks
6,0.5805285878239401,27.807566493329702,Turkey,parks
7,0.3092697670875444,28.9124578913208,Turkey,parks
8,0.038010946351148656,30.017349289311895,Turkey,parks
9,-0.23324787438524708,31.12224068730299,Turkey,parks
10,-0.5045066951216428,32.22713208529409,Turkey,parks
11,-0.7757655158580385,33.332023483285184,Turkey,parks
12,-1.0470243365944347,34.43691488127628,Turkey,parks
13,-1.3182831573308305,35.541806279267384,Turkey,parks
14,-1.5895419780672262,36.64669767725848,Turkey,parks
15,-1.860800798803622,37.751589075249576,Turkey,parks
16,-2.1320596195400174,38.85648047324067,Turkey,parks
17,-2.403318440276414,39.96137187123177,Turkey,parks
18,-2.6745772610128093,41.066263269222866,Turkey,parks
19,-2.9458360817492055,42.17115466721396,Turkey,parks
0,-3.087018185393644,22.3887370442807,United States,parks
1,-4.309660853457812,23.562562691133863,United States,parks
2,-5.53230352152198,24.736388337987023,United States,parks
3,-6.754946189586149,25.910213984840187,United States,parks
4,-7.977588857650317,27.084039631693347,United States,parks
5,-9.200231525714486,28.25786527854651,United States,parks
6,-10.422874193778654,29.43169092539967,United States,parks
7,-11.645516861842822,30.605516572252835,United States,parks
8,-12.86815952990699,31.779342219106,United States,parks
9,-14.090802197971158,32.95316786595916,United States,parks
10,-15.313444866035326,34.12699351281232,United States,parks
11,-16.536087534099494,35.30081915966548,United States,parks
12,-17.758730202163665,36.47464480651865,United States,parks
13,-18.981372870227833,37.64847045337181,United States,parks
14,-20.204015538292,38.822296100224975,United States,parks
15,-21.42665820635617,39.996121747078135,United States,parks
16,-22.649300874420337,41.169947393931295,United States,parks
17,-23.87194354248451,42.343773040784455,United States,parks
18,-25.094586210548673,43.517598687637616,United States,parks
19,-26.317228878612845,44.69142433449078,United States,parks
